accession,qseqid,qlen,sacc,staxids,sscinames,slen,pident,evalue,bitscore,length
SRR1161296,NC_024124.2_4:1.29291,29291,NC_004928,12353,Enterobacteria phage RB69,167560,96.694,0.0,48361,29099
SRR1161296,NC_024124.2_8:1.6190,6190,NC_018855,1237364,Escherichia phage HX01,169158,96.076,0.0,9847,6066
SRR1161296,NC_024124.2_9:1.9694,9694,NC_029091,1655305,Escherichia phage APCEc01,168771,97.736,0.0,14052,8172
SRR1161296,NC_024794.1_10:1.51674,51674,NC_029091,1655305,Escherichia phage APCEc01,168771,97.264,0.0,79266,46814
SRR1161296,NC_024794.1_11:1.27525,27525,NC_029091,1655305,Escherichia phage APCEc01,168771,97.918,0.0,39166,22624
SRR1161296,NC_024794.1_12:1.3103,3103,NC_018855,1237364,Escherichia phage HX01,169158,95.301,0.0,4311,2724
SRR1161296,NC_024794.1_13:1.3103,3103,NC_018855,1237364,Escherichia phage HX01,169158,95.301,0.0,4311,2724
SRR1161296,NC_024794.1_1:1.10064,10064,NC_029091,1655305,Escherichia phage APCEc01,168771,97.616,0.0,17256,10068
SRR1161296,NC_024794.1_20:1.2308,2308,NC_029091,1655305,Escherichia phage APCEc01,168771,98.354,0.0,4050,2308
SRR1161296,NC_024794.1_21:1.6107,6107,NC_024794,1391224,Escherichia phage vB_EcoM_PhAPEC2,167318,96.907,0.0,10222,6110
SRR1161296,NC_024794.1_22:1.3340,3340,NC_029091,1655305,Escherichia phage APCEc01,168771,94.891,0.0,5221,3347
SRR1161296,NC_024794.1_24:1.6999,6999,NC_029091,1655305,Escherichia phage APCEc01,168771,97.660,0.0,12022,7009
SRR1161296,NC_024794.1_25:1.25418,25418,NC_025437,1541825,Shigella phage Shf125875,169062,97.133,0.0,42898,25427
SRR1161296,NC_024794.1_3:1.8332,8332,NC_018855,1237364,Escherichia phage HX01,169158,96.808,0.0,13899,8334
SRR1161296,NC_025437.1_11:1.43089,43089,NC_024124,1430444,Escherichia phage vB_EcoM_JS09,169148,97.395,0.0,64696,38043
SRR1161296,NC_025437.1_12:1.25724,25724,NC_029091,1655305,Escherichia phage APCEc01,168771,97.923,0.0,39175,22626
SRR1161296,NC_025437.1_13:1.7082,7082,NC_025437,1541825,Shigella phage Shf125875,169062,97.693,0.0,10647,6198
SRR1161296,NC_025437.1_18:1.8751,8751,NC_029091,1655305,Escherichia phage APCEc01,168771,96.158,0.0,12213,7497
SRR1161296,NC_025437.1_19:1.44583,44583,NC_025437,1541825,Shigella phage Shf125875,169062,96.836,0.0,66292,39695
SRR1161296,NC_025437.1_1:1.10064,10064,NC_029091,1655305,Escherichia phage APCEc01,168771,97.606,0.0,17250,10068
SRR1161296,NC_025437.1_20:1.11468,11468,NC_029091,1655305,Escherichia phage APCEc01,168771,96.665,0.0,19067,11483
SRR1161296,NC_025437.1_3:1.8152,8152,NC_018855,1237364,Escherichia phage HX01,169158,96.924,0.0,13670,8160
SRR1161296,NC_025437.1_4:1.5111,5111,NC_029091,1655305,Escherichia phage APCEc01,168771,97.329,0.0,8440,4979
SRR1161296,NC_029091.1_10:1.65765,65765,NC_029091,1655305,Escherichia phage APCEc01,168771,97.316,0.0,95003,56004
SRR1161296,NC_029091.1_18:1.25582,25582,NC_029091,1655305,Escherichia phage APCEc01,168771,96.712,0.0,42261,25429
SRR1161296,NC_029091.1_19:1.7821,7821,NC_025437,1541825,Shigella phage Shf125875,169062,97.049,0.0,13156,7828
SRR1161296,NC_029091.1_3:1.31535,31535,NC_004928,12353,Enterobacteria phage RB69,167560,96.694,0.0,48361,29099
SRR1161296,NC_029091.1_7:1.9694,9694,NC_029091,1655305,Escherichia phage APCEc01,168771,97.736,0.0,14052,8172
SRR1161296,NC_029091.1_8:1.7082,7082,NC_025437,1541825,Shigella phage Shf125875,169062,97.693,0.0,10647,6198
SRR1161296,NC_029091.1_9:1.3103,3103,NC_018855,1237364,Escherichia phage HX01,169158,95.301,0.0,4311,2724
SRR1161348,Contig_172_16.6551:1.1725,1725,NC_019723,1147146,Enterobacteria phage HK630,47090,96.348,0.0,2837,1725
SRR1161348,Contig_254_9.662:1.9088,9088,NC_003444,55884,Enterobacteria phage SfV,37074,97.873,0.0,12682,7335
SRR1161348,Contig_294_9.74196:1.3314,3314,NC_027339,1225789,Enterobacteria phage SfI,38389,97.526,0.0,5666,3314
SRR1161348,Contig_381_9.80941:1.4758,4758,NC_021857,66284,Shigella phage SfII,41475,97.562,0.0,8144,4758
SRR1161348,Contig_423_9.71228:1.2227,2227,NC_019723,1147146,Enterobacteria phage HK630,47090,97.126,0.0,3759,2227
SRR1161348,NC_004928.1_12:1.24654,24654,NC_024124,1430444,Escherichia phage vB_EcoM_JS09,169148,96.723,0.0,32897,19774
SRR1161348,NC_004928.1_13:1.35795,35795,NC_029091,1655305,Escherichia phage APCEc01,168771,98.017,0.0,62140,35800
SRR1161348,NC_004928.1_15:1.3491,3491,NC_025437,1541825,Shigella phage Shf125875,169062,93.219,0.0,4519,3082
SRR1161348,NC_004928.1_16:1.3103,3103,NC_018855,1237364,Escherichia phage HX01,169158,95.301,0.0,4311,2724
SRR1161348,NC_004928.1_1:1.9743,9743,NC_004928,12353,Enterobacteria phage RB69,167560,93.734,0.0,12574,8411
SRR1161348,NC_004928.1_21:1.4907,4907,NC_018855,1237364,Escherichia phage HX01,169158,96.131,0.0,7781,4782
SRR1161348,NC_004928.1_23:1.1035,1035,NC_029091,1655305,Escherichia phage APCEc01,168771,98.649,0.0,1834,1036
SRR1161348,NC_004928.1_24:1.6106,6106,NC_024794,1391224,Escherichia phage vB_EcoM_PhAPEC2,167318,96.907,0.0,10222,6110
SRR1161348,NC_004928.1_26:1.31535,31535,NC_004928,12353,Enterobacteria phage RB69,167560,96.694,0.0,48361,29099
SRR1161348,NC_018855.1_12:1.18301,18301,NC_025437,1541825,Shigella phage Shf125875,169062,97.115,0.0,30869,18304
SRR1161348,NC_018855.1_15:1.25940,25940,NC_029091,1655305,Escherichia phage APCEc01,168771,97.125,0.0,43766,25951
SRR1161348,NC_018855.1_16:1.2925,2925,NC_004928,12353,Enterobacteria phage RB69,167560,95.969,0.0,3825,2357
SRR1161348,NC_018855.1_17:1.8802,8802,NC_029091,1655305,Escherichia phage APCEc01,168771,96.184,0.0,12307,7548
SRR1161348,NC_018855.1_18:1.2697,2697,NC_029091,1655305,Escherichia phage APCEc01,168771,98.443,0.0,4747,2697
SRR1161348,NC_018855.1_1:1.38240,38240,NC_024124,1430444,Escherichia phage vB_EcoM_JS09,169148,97.246,0.0,56458,33366
SRR1161348,NC_018855.1_20:1.6190,6190,NC_018855,1237364,Escherichia phage HX01,169158,96.076,0.0,9847,6066
SRR1161348,NC_018855.1_23:1.3596,3596,NC_018855,1237364,Escherichia phage HX01,169158,94.919,0.0,5221,3346
SRR1161348,NC_018855.1_24:1.25723,25723,NC_029091,1655305,Escherichia phage APCEc01,168771,97.923,0.0,39174,22625
SRR1161348,NC_018855.1_25:1.30993,30993,NC_029091,1655305,Escherichia phage APCEc01,168771,98.187,0.0,54122,30996
SRR1161348,NC_018855.1_4:1.7386,7386,NC_024794,1391224,Escherichia phage vB_EcoM_PhAPEC2,167318,95.402,0.0,10866,6829
SRR1161348,NC_018855.1_9:1.19192,19192,NC_029091,1655305,Escherichia phage APCEc01,168771,96.935,0.0,28402,16967
SRR1161348,NC_024124.2_10:1.9694,9694,NC_029091,1655305,Escherichia phage APCEc01,168771,97.736,0.0,14052,8172
SRR1161348,NC_024124.2_11:1.3983,3983,NC_018855,1237364,Escherichia phage HX01,169158,94.919,0.0,5221,3346
SRR1161348,NC_024124.2_13:1.60449,60449,NC_029091,1655305,Escherichia phage APCEc01,168771,97.325,0.0,94327,55589
SRR1161348,NC_024124.2_20:1.19192,19192,NC_029091,1655305,Escherichia phage APCEc01,168771,96.935,0.0,28402,16967
SRR1161348,NC_024124.2_5:1.29291,29291,NC_004928,12353,Enterobacteria phage RB69,167560,96.694,0.0,48361,29099
SRR1161348,NC_024124.2_7:1.2880,2880,NC_018855,1237364,Escherichia phage HX01,169158,96.659,0.0,4573,2754
SRR1161348,NC_024124.2_8:1.4907,4907,NC_018855,1237364,Escherichia phage HX01,169158,96.131,0.0,7781,4782
SRR1161348,NC_024124.2_9:1.3310,3310,NC_025437,1541825,Shigella phage Shf125875,169062,98.490,0.0,5718,3244
SRR1161348,NC_024794.1_10:1.60449,60449,NC_029091,1655305,Escherichia phage APCEc01,168771,97.325,0.0,94327,55589
SRR1161348,NC_024794.1_11:1.25723,25723,NC_029091,1655305,Escherichia phage APCEc01,168771,97.923,0.0,39174,22625
SRR1161348,NC_024794.1_12:1.3103,3103,NC_018855,1237364,Escherichia phage HX01,169158,95.301,0.0,4311,2724
SRR1161348,NC_024794.1_13:1.3103,3103,NC_018855,1237364,Escherichia phage HX01,169158,95.301,0.0,4311,2724
SRR1161348,NC_024794.1_18:1.4907,4907,NC_018855,1237364,Escherichia phage HX01,169158,96.131,0.0,7781,4782
SRR1161348,NC_024794.1_19:1.2880,2880,NC_018855,1237364,Escherichia phage HX01,169158,96.659,0.0,4573,2754
SRR1161348,NC_024794.1_1:1.10064,10064,NC_029091,1655305,Escherichia phage APCEc01,168771,97.616,0.0,17256,10068
SRR1161348,NC_024794.1_20:1.2308,2308,NC_029091,1655305,Escherichia phage APCEc01,168771,98.354,0.0,4050,2308
SRR1161348,NC_024794.1_21:1.6107,6107,NC_024794,1391224,Escherichia phage vB_EcoM_PhAPEC2,167318,96.907,0.0,10222,6110
SRR1161348,NC_024794.1_22:1.3340,3340,NC_029091,1655305,Escherichia phage APCEc01,168771,94.891,0.0,5221,3347
SRR1161348,NC_024794.1_25:1.6999,6999,NC_029091,1655305,Escherichia phage APCEc01,168771,97.660,0.0,12022,7009
SRR1161348,NC_024794.1_26:1.25418,25418,NC_025437,1541825,Shigella phage Shf125875,169062,97.133,0.0,42898,25427
SRR1161348,NC_024794.1_3:1.8323,8323,NC_018855,1237364,Escherichia phage HX01,169158,96.913,0.0,13939,8325
SRR1161348,NC_025437.1_11:1.43090,43090,NC_024124,1430444,Escherichia phage vB_EcoM_JS09,169148,97.392,0.0,64692,38044
SRR1161348,NC_025437.1_12:1.25723,25723,NC_029091,1655305,Escherichia phage APCEc01,168771,97.923,0.0,39174,22625
SRR1161348,NC_025437.1_13:1.7082,7082,NC_025437,1541825,Shigella phage Shf125875,169062,97.693,0.0,10647,6198
SRR1161348,NC_025437.1_18:1.8751,8751,NC_029091,1655305,Escherichia phage APCEc01,168771,96.158,0.0,12213,7497
SRR1161348,NC_025437.1_1:1.10064,10064,NC_029091,1655305,Escherichia phage APCEc01,168771,97.606,0.0,17250,10068
SRR1161348,NC_025437.1_20:1.44583,44583,NC_025437,1541825,Shigella phage Shf125875,169062,96.836,0.0,66292,39695
SRR1161348,NC_025437.1_21:1.11468,11468,NC_029091,1655305,Escherichia phage APCEc01,168771,96.665,0.0,19067,11483
SRR1161348,NC_025437.1_3:1.8324,8324,NC_018855,1237364,Escherichia phage HX01,169158,96.916,0.0,13954,8332
SRR1161348,NC_025437.1_4:1.5102,5102,NC_029091,1655305,Escherichia phage APCEc01,168771,97.505,0.0,8480,4970
SRR1161348,NC_029091.1_10:1.3103,3103,NC_018855,1237364,Escherichia phage HX01,169158,95.301,0.0,4311,2724
SRR1161348,NC_029091.1_11:1.63965,63965,NC_029091,1655305,Escherichia phage APCEc01,168771,97.315,0.0,95003,56007
SRR1161348,NC_029091.1_19:1.25586,25586,NC_029091,1655305,Escherichia phage APCEc01,168771,96.713,0.0,42265,25431
SRR1161348,NC_029091.1_20:1.7821,7821,NC_025437,1541825,Shigella phage Shf125875,169062,97.049,0.0,13156,7828
SRR1161348,NC_029091.1_4:1.31535,31535,NC_004928,12353,Enterobacteria phage RB69,167560,96.694,0.0,48361,29099
SRR1161348,NC_029091.1_5:1.13064,13064,NC_029091,1655305,Escherichia phage APCEc01,168771,96.845,0.0,19782,11855
SRR1161348,NC_029091.1_6:1.4907,4907,NC_018855,1237364,Escherichia phage HX01,169158,96.131,0.0,7781,4782
SRR1161348,NC_029091.1_8:1.9694,9694,NC_029091,1655305,Escherichia phage APCEc01,168771,97.736,0.0,14052,8172
SRR1161348,NC_029091.1_9:1.7082,7082,NC_025437,1541825,Shigella phage Shf125875,169062,97.693,0.0,10647,6198
SRR1162515,Contig_26_9.73738:1.1288,1288,NC_009231,262071,Clostridium virus phiC2,56538,97.059,0.0,2170,1292
SRR1162515,Contig_554_10.0141:1.1646,1646,NC_009231,262071,Clostridium virus phiC2,56538,97.483,0.0,2440,1430
SRR1162515,Contig_580_10.851:1.4844,4844,NC_024144,1411095,Clostridium phage CDMH1,54279,97.071,0.0,7878,4678
SRR1162515,Contig_655_10.6903:1.2826,2826,NC_024144,1411095,Clostridium phage CDMH1,54279,99.257,0.0,5103,2826
SRR1162519,Contig_127_95.9824:1.2343,2343,NC_009514,414970,Enterobacteria phage cdtI,47021,93.638,0.0,3496,2342
SRR1162519,Contig_187_116.438:1.2230,2230,NC_003444,55884,Enterobacteria phage SfV,37074,97.578,0.0,3819,2230
SRR1162519,Contig_188_103.354:1.1645,1645,NC_022749,1407493,Shigella phage SfIV,39758,97.747,0.0,2822,1642
SRR1162519,Contig_24_110.739:1.1279,1279,NC_019716,1147152,Enterobacteria phage mEp460,44510,85.980,0.0,1195,1127
SRR1162519,Contig_26_107.679:1.1204,1204,NC_019716,1147152,Enterobacteria phage mEp460,44510,97.510,0.0,2058,1205
SRR1162519,Contig_27_108.156:1.1134,1134,NC_009514,414970,Enterobacteria phage cdtI,47021,98.148,0.0,1978,1134
SRR1162519,Contig_86_113.509:1.2415,2415,NC_021857,66284,Shigella phage SfII,41475,96.936,0.0,4050,2415
SRR1162520,Contig_213_101.552:1.15566,15566,NC_019716,1147152,Enterobacteria phage mEp460,44510,98.883,0.0,23163,12979
SRR1162520,Contig_226_102.919:1.1729,1729,NC_009514,414970,Enterobacteria phage cdtI,47021,99.051,0.0,2833,1580
SRR1162520,Contig_23_177.571:1.2037,2037,NC_022750,1357825,Enterobacteria phage fiAA91-ss,33628,98.920,0.0,3639,2037
SRR1162520,Contig_256_166.921:1.1144,1144,NC_019716,1147152,Enterobacteria phage mEp460,44510,97.902,0.0,1980,1144
SRR1162520,Contig_357_101.529:1.7929,7929,NC_001416,10710,Escherichia virus Lambda,48502,97.479,0.0,13538,7934
SRR1162549,Contig_108_106.526:1.13871,13871,NC_019716,1147152,Enterobacteria phage mEp460,44510,98.721,0.0,23045,12979
SRR1162549,Contig_141_176.566:1.1098,1098,NC_009514,414970,Enterobacteria phage cdtI,47021,97.901,0.0,1895,1096
SRR1162575,Contig_63_150.795:1.1398,1398,NC_019723,1147146,Enterobacteria phage HK630,47090,95.342,0.0,2183,1374
SRR1162611,Contig_13025_1324.81:1.4120,4120,NC_024711,1211417,uncultured crAssphage,97065,98.230,0.0,7208,4124
SRR1162611,Contig_14984_1029.87:1.7269,7269,NC_024711,1211417,uncultured crAssphage,97065,97.524,0.0,11249,6582
SRR1162611,Contig_16130_1075.24:1.5790,5790,NC_024711,1211417,uncultured crAssphage,97065,98.335,0.0,10118,5767
SRR1162611,Contig_1809_1469.93:1.5430,5430,NC_024711,1211417,uncultured crAssphage,97065,98.490,0.0,9574,5431
SRR1162611,Contig_19049_1113.51:1.3421,3421,NC_024711,1211417,uncultured crAssphage,97065,98.042,0.0,5947,3421
SRR1162611,Contig_19165_1366.16:1.2232,2232,NC_024711,1211417,uncultured crAssphage,97065,95.381,0.0,3326,2100
SRR1162611,Contig_19988_1049.05:1.2246,2246,NC_024711,1211417,uncultured crAssphage,97065,97.685,0.0,3860,2246
SRR1162611,Contig_20152_1463.47:1.1747,1747,NC_024711,1211417,uncultured crAssphage,97065,95.910,0.0,2791,1736
SRR1162611,Contig_21318_1130.55:1.1255,1255,NC_024711,1211417,uncultured crAssphage,97065,87.219,0.0,1306,1158
SRR1162611,Contig_21812_1252.64:1.6434,6434,NC_024711,1211417,uncultured crAssphage,97065,98.881,0.0,11483,6435
SRR1162611,Contig_24123_1010.89:1.4428,4428,NC_024711,1211417,uncultured crAssphage,97065,98.397,0.0,7784,4428
SRR1162611,Contig_24255_39.4973:1.4020,4020,NC_027993,698486,Escherichia phage K1-dep(4),43587,90.786,0.0,4614,3462
SRR1162611,Contig_2714_1036.65:1.3323,3323,NC_024711,1211417,uncultured crAssphage,97065,98.435,0.0,5849,3323
SRR1162611,Contig_27327_1201.39:1.2219,2219,NC_024711,1211417,uncultured crAssphage,97065,98.062,0.0,3860,2219
SRR1162611,Contig_29193_1076.88:1.1322,1322,NC_024711,1211417,uncultured crAssphage,97065,97.414,0.0,2167,1276
SRR1162611,Contig_5444_1536.77:1.4433,4433,NC_024711,1211417,uncultured crAssphage,97065,97.789,0.0,7638,4433
SRR1162611,Contig_5908_1281.96:1.4061,4061,NC_024711,1211417,uncultured crAssphage,97065,98.351,0.0,7129,4062
SRR1162611,Contig_9198_1380.34:1.2786,2786,NC_024711,1211417,uncultured crAssphage,97065,98.923,0.0,4979,2786
SRR1162611,Contig_994_1053.61:1.3215,3215,NC_024711,1211417,uncultured crAssphage,97065,98.570,0.0,5683,3216
SRR1162612,Contig_12896_1322.09:1.4120,4120,NC_024711,1211417,uncultured crAssphage,97065,98.230,0.0,7208,4124
SRR1162612,Contig_14910_1017.64:1.7269,7269,NC_024711,1211417,uncultured crAssphage,97065,97.524,0.0,11249,6582
SRR1162612,Contig_15983_1059.19:1.5790,5790,NC_024711,1211417,uncultured crAssphage,97065,98.335,0.0,10118,5767
SRR1162612,Contig_1797_1443.32:1.5430,5430,NC_024711,1211417,uncultured crAssphage,97065,98.490,0.0,9574,5431
SRR1162612,Contig_18892_1107.58:1.3421,3421,NC_024711,1211417,uncultured crAssphage,97065,98.042,0.0,5947,3421
SRR1162612,Contig_19005_1337.34:1.2232,2232,NC_024711,1211417,uncultured crAssphage,97065,95.381,0.0,3326,2100
SRR1162612,Contig_19765_1025.07:1.2246,2246,NC_024711,1211417,uncultured crAssphage,97065,97.685,0.0,3860,2246
SRR1162612,Contig_21147_1136.28:1.1255,1255,NC_024711,1211417,uncultured crAssphage,97065,87.219,0.0,1306,1158
SRR1162612,Contig_21633_1233.56:1.6434,6434,NC_024711,1211417,uncultured crAssphage,97065,98.881,0.0,11483,6435
SRR1162612,Contig_23884_999.624:1.4428,4428,NC_024711,1211417,uncultured crAssphage,97065,98.397,0.0,7784,4428
SRR1162612,Contig_24014_37.2642:1.4020,4020,NC_027993,698486,Escherichia phage K1-dep(4),43587,90.786,0.0,4614,3462
SRR1162612,Contig_2676_1023.57:1.3323,3323,NC_024711,1211417,uncultured crAssphage,97065,98.435,0.0,5849,3323
SRR1162612,Contig_27100_1166.81:1.2219,2219,NC_024711,1211417,uncultured crAssphage,97065,98.062,0.0,3860,2219
SRR1162612,Contig_28998_1056.74:1.1322,1322,NC_024711,1211417,uncultured crAssphage,97065,97.414,0.0,2167,1276
SRR1162612,Contig_5460_1508.14:1.4433,4433,NC_024711,1211417,uncultured crAssphage,97065,97.789,0.0,7638,4433
SRR1162612,Contig_5908_1260.53:1.4061,4061,NC_024711,1211417,uncultured crAssphage,97065,98.351,0.0,7129,4062
SRR1162612,Contig_9041_1360.49:1.2786,2786,NC_024711,1211417,uncultured crAssphage,97065,98.923,0.0,4979,2786
SRR1162612,Contig_991_1030.63:1.3215,3215,NC_024711,1211417,uncultured crAssphage,97065,98.570,0.0,5683,3216
SRR1162619,Contig_12302_30.3906:1.3184,3184,NC_019716,1147152,Enterobacteria phage mEp460,44510,98.649,0.0,5642,3184
SRR1162619,Contig_13960_30.4942:1.7819,7819,NC_019716,1147152,Enterobacteria phage mEp460,44510,98.936,0.0,11924,6671
SRR1162619,Contig_1608_30.5871:1.1553,1553,NC_009514,414970,Enterobacteria phage cdtI,47021,98.648,0.0,2752,1553
SRR1162619,Contig_28083_35.3758:1.1441,1441,NC_027398,1524881,Enterobacteria phage Sf101,38742,98.646,0.0,2226,1256
SRR1162619,Contig_28178_58.2271:1.2129,2129,NC_022750,1357825,Enterobacteria phage fiAA91-ss,33628,98.920,0.0,3803,2129
SRR1162619,Contig_30983_97.1597:1.2669,2669,NC_005856,10678,Escherichia virus P1,94800,96.241,0.0,3914,2394
SRR1162619,Contig_36914_37.3835:1.1681,1681,NC_011356,564886,Enterobacteria phage YYZ-2008,54896,98.634,0.0,2595,1464
SRR1162619,Contig_37608_98.1207:1.4874,4874,NC_005856,10678,Escherichia virus P1,94800,93.589,0.0,6645,4461
SRR1162619,Contig_37799_101.145:1.1451,1451,NC_005856,10678,Escherichia virus P1,94800,95.271,0.0,2045,1290
SRR1162619,Contig_6592_38.2425:1.1579,1579,NC_019445,1124654,Escherichia phage TL-2011b,44784,97.908,0.0,2394,1386
SRR1162619,Contig_8256_44.7476:1.1256,1256,NC_019445,1124654,Escherichia phage TL-2011b,44784,97.052,0.0,2111,1255
SRR1162630,Contig_10828_310.516:1.2786,2786,NC_024711,1211417,uncultured crAssphage,97065,98.923,0.0,4979,2786
SRR1162630,Contig_1129_273.083:1.3215,3215,NC_024711,1211417,uncultured crAssphage,97065,98.570,0.0,5683,3216
SRR1162630,Contig_15274_301.057:1.4120,4120,NC_024711,1211417,uncultured crAssphage,97065,98.230,0.0,7208,4124
SRR1162630,Contig_17563_273.303:1.7269,7269,NC_024711,1211417,uncultured crAssphage,97065,97.524,0.0,11249,6582
SRR1162630,Contig_18853_267.492:1.5790,5790,NC_024711,1211417,uncultured crAssphage,97065,98.335,0.0,10118,5767
SRR1162630,Contig_22186_280.317:1.3421,3421,NC_024711,1211417,uncultured crAssphage,97065,98.042,0.0,5947,3421
SRR1162630,Contig_22322_306.669:1.2232,2232,NC_024711,1211417,uncultured crAssphage,97065,95.381,0.0,3326,2100
SRR1162630,Contig_23273_269.641:1.2246,2246,NC_024711,1211417,uncultured crAssphage,97065,97.685,0.0,3860,2246
SRR1162630,Contig_25487_294.87:1.3354,3354,NC_024711,1211417,uncultured crAssphage,97065,99.255,0.0,6056,3354
SRR1162630,Contig_3101_269.028:1.3323,3323,NC_024711,1211417,uncultured crAssphage,97065,98.435,0.0,5849,3323
SRR1162630,Contig_34009_280.094:1.1322,1322,NC_024711,1211417,uncultured crAssphage,97065,97.414,0.0,2167,1276
SRR1162630,Contig_4211_293.697:1.3037,3037,NC_024711,1211417,uncultured crAssphage,97065,98.519,0.0,5360,3038
SRR1162630,Contig_4582_285.263:1.2994,2994,NC_024711,1211417,uncultured crAssphage,97065,98.263,0.0,5241,2994
SRR1162630,Contig_6408_313.31:1.4443,4443,NC_024711,1211417,uncultured crAssphage,97065,97.794,0.0,7657,4443
SRR1162630,Contig_6994_298.655:1.4061,4061,NC_024711,1211417,uncultured crAssphage,97065,98.351,0.0,7129,4062
SRR1162630,Contig_9063_316.12:1.5434,5434,NC_024711,1211417,uncultured crAssphage,97065,98.491,0.0,9581,5435
SRR1162650,Contig_11043_327.087:1.2786,2786,NC_024711,1211417,uncultured crAssphage,97065,98.923,0.0,4979,2786
SRR1162650,Contig_1151_278.625:1.3215,3215,NC_024711,1211417,uncultured crAssphage,97065,98.570,0.0,5683,3216
SRR1162650,Contig_15745_313.856:1.4120,4120,NC_024711,1211417,uncultured crAssphage,97065,98.230,0.0,7208,4124
SRR1162650,Contig_18095_280.898:1.7269,7269,NC_024711,1211417,uncultured crAssphage,97065,97.524,0.0,11249,6582
SRR1162650,Contig_19409_284.979:1.5790,5790,NC_024711,1211417,uncultured crAssphage,97065,98.335,0.0,10118,5767
SRR1162650,Contig_22879_294.257:1.3421,3421,NC_024711,1211417,uncultured crAssphage,97065,98.042,0.0,5947,3421
SRR1162650,Contig_23027_324.627:1.2232,2232,NC_024711,1211417,uncultured crAssphage,97065,95.381,0.0,3326,2100
SRR1162650,Contig_24026_287.77:1.2246,2246,NC_024711,1211417,uncultured crAssphage,97065,97.685,0.0,3860,2246
SRR1162650,Contig_26185_307.476:1.3354,3354,NC_024711,1211417,uncultured crAssphage,97065,99.255,0.0,6056,3354
SRR1162650,Contig_3166_283.4:1.3323,3323,NC_024711,1211417,uncultured crAssphage,97065,98.435,0.0,5849,3323
SRR1162650,Contig_34947_289.049:1.1322,1322,NC_024711,1211417,uncultured crAssphage,97065,97.414,0.0,2167,1276
SRR1162650,Contig_4278_307.543:1.3037,3037,NC_024711,1211417,uncultured crAssphage,97065,98.519,0.0,5360,3038
SRR1162650,Contig_4614_295.779:1.2994,2994,NC_024711,1211417,uncultured crAssphage,97065,98.263,0.0,5241,2994
SRR1162650,Contig_6533_336.78:1.4443,4443,NC_024711,1211417,uncultured crAssphage,97065,97.794,0.0,7657,4443
SRR1162650,Contig_7166_314.84:1.4061,4061,NC_024711,1211417,uncultured crAssphage,97065,98.351,0.0,7129,4062
SRR1162650,Contig_9248_333.688:1.5434,5434,NC_024711,1211417,uncultured crAssphage,97065,98.491,0.0,9581,5435
SRR1162659,Contig_11014_321.203:1.2786,2786,NC_024711,1211417,uncultured crAssphage,97065,98.923,0.0,4979,2786
SRR1162659,Contig_1111_281.316:1.3215,3215,NC_024711,1211417,uncultured crAssphage,97065,98.570,0.0,5683,3216
SRR1162659,Contig_15620_309.262:1.4120,4120,NC_024711,1211417,uncultured crAssphage,97065,98.230,0.0,7208,4124
SRR1162659,Contig_17883_279.594:1.7269,7269,NC_024711,1211417,uncultured crAssphage,97065,97.524,0.0,11249,6582
SRR1162659,Contig_19169_280.241:1.5790,5790,NC_024711,1211417,uncultured crAssphage,97065,98.335,0.0,10118,5767
SRR1162659,Contig_22602_290.983:1.3421,3421,NC_024711,1211417,uncultured crAssphage,97065,98.042,0.0,5947,3421
SRR1162659,Contig_22741_311.872:1.2232,2232,NC_024711,1211417,uncultured crAssphage,97065,95.381,0.0,3326,2100
SRR1162659,Contig_23719_269.371:1.2246,2246,NC_024711,1211417,uncultured crAssphage,97065,97.685,0.0,3860,2246
SRR1162659,Contig_25916_303.004:1.6434,6434,NC_024711,1211417,uncultured crAssphage,97065,98.881,0.0,11483,6435
SRR1162659,Contig_3129_279.928:1.3323,3323,NC_024711,1211417,uncultured crAssphage,97065,98.435,0.0,5849,3323
SRR1162659,Contig_34641_271.56:1.1322,1322,NC_024711,1211417,uncultured crAssphage,97065,97.414,0.0,2167,1276
SRR1162659,Contig_4593_302.505:1.2994,2994,NC_024711,1211417,uncultured crAssphage,97065,98.263,0.0,5241,2994
SRR1162659,Contig_6527_329.317:1.4443,4443,NC_024711,1211417,uncultured crAssphage,97065,97.794,0.0,7657,4443
SRR1162659,Contig_7115_308.945:1.4061,4061,NC_024711,1211417,uncultured crAssphage,97065,98.351,0.0,7129,4062
SRR1162659,Contig_9242_326.51:1.5434,5434,NC_024711,1211417,uncultured crAssphage,97065,98.491,0.0,9581,5435
SRR1166385,Contig_126_95.4542:1.2343,2343,NC_009514,414970,Enterobacteria phage cdtI,47021,93.638,0.0,3496,2342
SRR1166385,Contig_188_113.465:1.2230,2230,NC_003444,55884,Enterobacteria phage SfV,37074,97.578,0.0,3819,2230
SRR1166385,Contig_189_107.27:1.1645,1645,NC_022749,1407493,Shigella phage SfIV,39758,97.747,0.0,2822,1642
SRR1166385,Contig_24_106.62:1.1279,1279,NC_019716,1147152,Enterobacteria phage mEp460,44510,85.980,0.0,1195,1127
SRR1166385,Contig_25_103.307:1.1204,1204,NC_019716,1147152,Enterobacteria phage mEp460,44510,97.510,0.0,2058,1205
SRR1166385,Contig_26_109.724:1.1134,1134,NC_009514,414970,Enterobacteria phage cdtI,47021,98.148,0.0,1978,1134
SRR1166385,Contig_85_109.45:1.2415,2415,NC_021857,66284,Shigella phage SfII,41475,96.936,0.0,4050,2415
