accession,qseqid,qlen,sacc,staxids,sscinames,slen,pident,evalue,bitscore,length
ERR2737736,Contig_11861_34.3569:1.1180,1180,NC_028699,1647463,Salmonella phage SEN34,40740,81.105,0.0,813,1032
ERR2737736,Contig_22268_22.6619:1.2173,2173,NC_028699,1647463,Salmonella phage SEN34,40740,76.964,0.0,1149,2049
ERR2737736,Contig_31639_30.0515:1.1904,1904,NC_028699,1647463,Salmonella phage SEN34,40740,82.230,0.0,1622,1919
ERR2737736,Contig_8500_28.7089:1.1521,1521,NC_028699,1647463,Salmonella phage SEN34,40740,82.885,0.0,1358,1525
ERR2737736,NC_027994.1_6:1.1031,1031,NC_027993,698486,Escherichia phage K1-dep(4),43587,82.529,0.0,902,1036
ERR2737828,Contig_2481_13.391:1.1511,1511,NC_023595,1416012,Enterococcus phage IME_EF3,41687,84.873,0.0,1365,1375
ERR2737828,Contig_2685_11.3841:1.1426,1426,NC_031918,1813769,Salmonella phage 64795_sal3,45342,78.533,1.34e-164,582,927
ERR2737828,Contig_8922_10.9239:1.1307,1307,NC_031924,1873985,Salmonella phage IME207,47564,84.359,0.0,953,991
ERR2738027,Contig_1617_14.9833:1.1876,1876,NC_028699,1647463,Salmonella phage SEN34,40740,78.822,0.0,706,1053
ERR2738027,Contig_30401_22.1993:1.1104,1104,NC_028699,1647463,Salmonella phage SEN34,40740,73.265,2.48e-86,322,980
ERR2738027,Contig_32041_27.2097:1.2752,2752,NC_028699,1647463,Salmonella phage SEN34,40740,82.791,0.0,1581,1784
ERR2738027,Contig_3397_15.2497:1.1506,1506,NC_028699,1647463,Salmonella phage SEN34,40740,83.754,0.0,1334,1428
ERR2738193,Contig_1254_8.03207:1.1423,1423,NC_027332,1560342,Acinetobacter phage YMC13/03/R2096,98170,78.891,0.0,713,1208
ERR2738193,Contig_133_6.58691:1.1044,1044,NC_027332,1560342,Acinetobacter phage YMC13/03/R2096,98170,83.286,0.0,950,1047
ERR2738193,Contig_161_5.40913:1.1335,1335,NC_027332,1560342,Acinetobacter phage YMC13/03/R2096,98170,83.074,0.0,845,963
ERR2738193,Contig_806_4.0057:1.1072,1072,NC_027332,1560342,Acinetobacter phage YMC13/03/R2096,98170,82.049,0.0,883,1064
ERR2738194,Contig_1233_6.23127:1.1408,1408,NC_027332,1560342,Acinetobacter phage YMC13/03/R2096,98170,84.775,0.0,857,867
ERR2738194,Contig_623_6.06011:1.2116,2116,NC_027332,1560342,Acinetobacter phage YMC13/03/R2096,98170,84.522,0.0,1037,1066
ERR2738447,Contig_28452_147.316:1.1097,1097,NC_024711,1211417,uncultured crAssphage,97065,73.434,6.96e-77,291,926
ERR2738447,Contig_47380_139.366:1.2132,2132,NC_024711,1211417,uncultured crAssphage,97065,76.355,1.54e-175,619,1218
ERR2749710,Contig_410_7.28418:1.1139,1139,NC_010179,139871,Lactobacillus prophage Lj771,40881,82.136,0.0,911,1086
ERR2749899,Contig_5463_8.64118:1.1040,1040,NC_018843,1177632,Salmonella phage SSU5,103299,72.289,3.97e-74,281,996
ERR2750015,Contig_1939_27.8495:1.2419,2419,NC_019723,1147146,Enterobacteria phage HK630,47090,76.863,0.0,1295,2416
ERR2750015,Contig_3964_28.5349:1.2138,2138,NC_019723,1147146,Enterobacteria phage HK630,47090,80.643,0.0,1007,1338
ERR2750015,Contig_4190_48.3261:1.1495,1495,NC_011357,563769,Stx2-converting phage 1717,62147,79.577,0.0,804,1136
ERR2750015,Contig_4480_30.1673:1.1263,1263,NC_011357,563769,Stx2-converting phage 1717,62147,81.909,0.0,752,901
ERR2750017,Contig_2549_6.9692:1.1124,1124,NC_028671,1747326,Enterococcus phage vB_EfaS_IME197,41098,76.627,8.78e-111,403,753
ERR2750017,Contig_4054_10.3128:1.1433,1433,NC_019723,1147146,Enterobacteria phage HK630,47090,76.722,0.0,739,1379
ERR2750511,Contig_3825_63.7948:1.1282,1282,NC_029119,1732063,Staphylococcus phage SPbeta-like,127726,80.915,0.0,1003,1289
ERR321131,Contig_64653_51.6961:1.3113,3113,NC_031050,1852563,Enterobacteria phage vB_EcoS_NBD2,51802,76.895,0.0,893,1649
ERR321131,Contig_6674_45.4049:1.2033,2033,NC_031026,1837218,Salmonella phage phSE-2,49167,78.158,0.0,652,1053
ERR453546,Contig_3315_4.89296:1.1029,1029,NC_005355,139870,Lactobacillus prophage Lj965,40190,81.672,0.0,815,993
ERR453546,Contig_4041_3.77141:1.1573,1573,NC_005355,139870,Lactobacillus prophage Lj965,40190,80.327,0.0,1105,1469
ERR453546,Contig_4612_4.07897:1.1337,1337,NC_005355,139870,Lactobacillus prophage Lj965,40190,78.027,0.0,769,1247
ERR453546,Contig_5573_4.16084:1.1251,1251,NC_024711,1211417,uncultured crAssphage,97065,83.871,0.0,1166,1240
ERR526058,Contig_5599_18.8667:1.1070,1070,NC_008689,360398,Staphylococcus virus 108PVL,44857,82.759,0.0,948,1073
ERR589387,Contig_5422_5.66449:1.1245,1245,NC_004996,157924,Streptococcus phage SM1,34692,84.492,0.0,1221,1251
ERR589401,Contig_2887_15.4371:1.1340,1340,NC_002667,151536,Lactococcus phage bIL286,41834,81.898,0.0,1112,1359
ERR719500,Contig_32605_6.4614:1.1134,1134,NC_024711,1211417,uncultured crAssphage,97065,72.098,1.58e-63,246,939
ERR719507,Contig_24649_14.2005:1.3512,3512,NC_024711,1211417,uncultured crAssphage,97065,73.625,0.0,719,2036
ERR752912,Contig_1331_10.9839:1.1513,1513,NC_029073,1572712,Geobacillus virus E3,141298,81.860,0.0,1251,1527
ERR752912,Contig_1479_9.9541:1.2765,2765,NC_029073,1572712,Geobacillus virus E3,141298,82.858,0.0,2455,2806
ERR752912,Contig_269_21.6725:1.1626,1626,NC_029073,1572712,Geobacillus virus E3,141298,84.010,0.0,1489,1576
ERR833498,Contig_1005_4.69527:1.1162,1162,NC_020867,754041,Synechococcus phage S-RIP1,44892,81.635,0.0,817,991
ERR833498,Contig_1172_3.01395:1.1310,1310,NC_020851,754042,Synechococcus phage S-SKS1,208007,71.538,3.07e-61,239,1040
ERR833498,Contig_130_4.13704:1.2574,2574,NC_020837,754037,Synechococcus phage S-CAM1,198013,73.394,0.0,887,2616
ERR833498,Contig_149_2.64529:1.1252,1252,NC_015279,444860,Synechococcus phage S-SM2,190789,79.786,0.0,712,1029
ERR833498,Contig_1534_3.11643:1.1815,1815,NC_031906,1883366,Synechococcus phage S-CAM3,198190,77.354,0.0,1014,1784
ERR833498,Contig_1728_3.89888:1.1088,1088,NC_020837,754037,Synechococcus phage S-CAM1,198013,79.238,0.0,719,1050
ERR833498,Contig_1784_2.67643:1.1386,1386,NC_031906,1883366,Synechococcus phage S-CAM3,198190,73.319,1.90e-78,296,922
ERR833498,Contig_1888_3.65063:1.3014,3014,NC_031906,1883366,Synechococcus phage S-CAM3,198190,77.723,0.0,1589,2644
ERR833498,Contig_216_2.39414:1.1555,1555,NC_031906,1883366,Synechococcus phage S-CAM3,198190,80.206,8.81e-162,573,778
ERR833498,Contig_361_3.04878:1.1127,1127,NC_026926,1493514,Synechococcus phage ACG-2014j,192108,80.804,0.0,695,896
ERR833498,Contig_363_5.04996:1.1281,1281,NC_020837,754037,Synechococcus phage S-CAM1,198013,75.671,1.22e-154,549,1155
ERR833498,Contig_437_3.67002:1.2505,2505,NC_031906,1883366,Synechococcus phage S-CAM3,198190,79.493,0.0,1725,2526
ERR833498,Contig_470_2.97248:1.1873,1873,NC_006820,238854,Synechococcus phage S-PM2,196280,76.455,0.0,965,1856
ERR833498,Contig_513_2.95134:1.1068,1068,NC_031906,1883366,Synechococcus phage S-CAM3,198190,82.852,0.0,957,1073
ERR833498,Contig_553_2.80508:1.1672,1672,NC_026923,1493509,Synechococcus phage ACG-2014d,179110,83.391,0.0,1533,1728
ERR833498,Contig_711_3.61015:1.1064,1064,NC_020867,754041,Synechococcus phage S-RIP1,44892,77.407,2.15e-161,571,1018
ERR833498,Contig_731_4.0709:1.1374,1374,NC_015279,444860,Synechococcus phage S-SM2,190789,83.495,0.0,652,721
ERR833498,Contig_847_4.27586:1.1238,1238,NC_031906,1883366,Synechococcus phage S-CAM3,198190,77.640,0.0,721,1212
ERR833498,Contig_944_23.9914:1.1656,1656,NC_020851,754042,Synechococcus phage S-SKS1,208007,79.737,0.0,1123,1673
ERR833498,Contig_985_28.4477:1.5285,5285,NC_020851,754042,Synechococcus phage S-SKS1,208007,83.063,0.0,4010,4623
ERR833563,Contig_1301_3.15043:1.1642,1642,NC_013085,555387,Synechococcus phage S-RSM4,194454,75.542,0.0,699,1476
ERR833563,Contig_1401_3.76356:1.4169,4169,NC_031944,1815521,Synechococcus phage S-WAM1,185102,79.566,0.0,2868,4052
ERR833563,Contig_1594_5.19569:1.2110,2110,NC_031944,1815521,Synechococcus phage S-WAM1,185102,77.940,0.0,1299,2126
ERR833563,Contig_1690_3.52111:1.1323,1323,NC_031944,1815521,Synechococcus phage S-WAM1,185102,81.394,0.0,1050,1349
ERR833563,Contig_2106_4.75584:1.1261,1261,NC_031944,1815521,Synechococcus phage S-WAM1,185102,78.868,0.0,815,1254
ERR833563,Contig_2431_4.67604:1.2332,2332,NC_031944,1815521,Synechococcus phage S-WAM1,185102,82.534,0.0,1862,2147
ERR833563,Contig_2437_3.60461:1.1191,1191,NC_031944,1815521,Synechococcus phage S-WAM1,185102,84.531,0.0,1162,1183
ERR833563,Contig_2501_5.06627:1.1846,1846,NC_031944,1815521,Synechococcus phage S-WAM1,185102,84.556,0.0,1799,1826
ERR833563,Contig_2578_3.17474:1.1817,1817,NC_031944,1815521,Synechococcus phage S-WAM1,185102,77.463,1.35e-155,553,954
ERR833563,Contig_2678_3.14505:1.1130,1130,NC_026928,1493510,Synechococcus phage ACG-2014e,189418,84.267,0.0,965,1017
ERR833563,Contig_2770_3.91562:1.1537,1537,NC_027132,1493513,Synechococcus phage ACG-2014i,190768,72.624,2.67e-92,342,1231
ERR833563,Contig_2812_3.17149:1.1367,1367,NC_031944,1815521,Synechococcus phage S-WAM1,185102,81.227,0.0,869,1092
ERR833563,Contig_2963_3.38334:1.1653,1653,NC_031944,1815521,Synechococcus phage S-WAM1,185102,79.498,0.0,1144,1673
ERR833563,Contig_3118_5.01847:1.2240,2240,NC_020851,754042,Synechococcus phage S-SKS1,208007,76.712,0.0,1170,2220
ERR833563,Contig_556_5.07858:1.2845,2845,NC_031944,1815521,Synechococcus phage S-WAM1,185102,79.067,0.0,1144,1715
ERR833563,Contig_628_2.74886:1.1553,1553,NC_031944,1815521,Synechococcus phage S-WAM1,185102,77.005,4.01e-175,617,1122
ERR833563,Contig_675_3.24887:1.1567,1567,NC_020855,929832,Cyanophage P-RSM6,192497,73.396,1.95e-148,529,1590
ERR833563,Contig_918_3.88575:1.1753,1753,NC_020855,929832,Cyanophage P-RSM6,192497,71.477,6.39e-114,414,1788
ERR866578,Contig_1214_15.7047:1.1412,1412,NC_012638,1914209,Escherichia virus RB14,165429,84.936,0.0,1419,1414
ERR866578,Contig_6531_6.87957:1.1033,1033,NC_031913,1701824,Streptococcus phage phiARI0460-1,41807,74.760,7.95e-121,436,1042
ERR866578,Contig_7506_15.6633:1.1009,1009,NC_011357,563769,Stx2-converting phage 1717,62147,82.328,5.63e-167,590,696
ERR866578,Contig_8486_16.4597:1.2304,2304,NC_005857,255431,Klebsiella phage phiKO2,51601,75.703,7.91e-159,564,1173
ERR866578,Contig_885_16.9565:1.8752,8752,NC_005857,255431,Klebsiella phage phiKO2,51601,73.733,0.0,2050,5642
ERR866579,Contig_10835_8.24711:1.2011,2011,NC_018843,1177632,Salmonella phage SSU5,103299,80.540,0.0,1528,1999
ERR866579,Contig_12408_8.88835:1.3101,3101,NC_018843,1177632,Salmonella phage SSU5,103299,76.608,0.0,1565,2907
ERR866579,Contig_13631_8.40078:1.7166,7166,NC_018843,1177632,Salmonella phage SSU5,103299,82.681,0.0,4379,4983
ERR866579,Contig_2485_8.96645:1.1272,1272,NC_019488,929814,Salmonella phage RE-2010,34117,82.626,0.0,1125,1272
ERR866579,Contig_3131_8.47874:1.5334,5334,NC_018843,1177632,Salmonella phage SSU5,103299,76.008,0.0,2684,5381
ERR866579,Contig_412_8.65819:1.3282,3282,NC_018843,1177632,Salmonella phage SSU5,103299,78.587,0.0,2134,3297
ERR866579,Contig_4837_9.57559:1.1323,1323,NC_019488,929814,Salmonella phage RE-2010,34117,80.341,0.0,658,880
ERR866579,Contig_4935_5.23693:1.1168,1168,NC_014900,714583,Salmonella phage ST160,40986,80.700,0.0,802,1057
ERR866579,Contig_9567_8.67532:1.4178,4178,NC_018843,1177632,Salmonella phage SSU5,103299,77.185,0.0,1531,2700
ERR866579,Contig_9843_8.34302:1.2912,2912,NC_018843,1177632,Salmonella phage SSU5,103299,76.878,0.0,1624,2928
ERR866598,Contig_12289_6.73909:1.1005,1005,NC_011357,563769,Stx2-converting phage 1717,62147,71.147,6.69e-42,174,863
ERR866598,Contig_2488_77.2123:1.1292,1292,NC_023503,1392231,Streptococcus phage 20617,48800,84.572,0.0,1210,1251
ERR866598,Contig_3345_8.40629:1.1738,1738,NC_019723,1147146,Enterobacteria phage HK630,47090,76.259,0.0,865,1748
ERR866598,Contig_543_10.794:1.1850,1850,NC_011357,563769,Stx2-converting phage 1717,62147,83.427,0.0,983,1068
ERR866598,Contig_9303_33.1245:1.1876,1876,NC_023503,1392231,Streptococcus phage 20617,48800,81.866,0.0,1271,1522
ERR906492,Contig_4337_16.859:1.1410,1410,NC_024711,1211417,uncultured crAssphage,97065,72.086,2.52e-72,276,1064
ERR906502,Contig_1179_11.1004:1.1096,1096,NC_024206,1416334,Lactobacillus phage phi jlb1,38269,84.786,6.04e-177,623,631
ERR906502,Contig_1988_12.2997:1.1208,1208,NC_005354,139872,Lactobacillus prophage Lj928,38384,82.459,0.0,1038,1220
ERR970243,Contig_1730_7.60703:1.2239,2239,NC_019488,929814,Salmonella phage RE-2010,34117,80.785,0.0,946,1223
ERR970243,Contig_2645_8.48679:1.1458,1458,NC_019488,929814,Salmonella phage RE-2010,34117,84.032,0.0,1214,1265
ERR970243,Contig_2785_6.78982:1.1376,1376,NC_018843,1177632,Salmonella phage SSU5,103299,73.520,5.21e-84,315,895
ERR970243,Contig_320_7.60208:1.5398,5398,NC_019488,929814,Salmonella phage RE-2010,34117,83.681,0.0,2791,2972
ERR970331,Contig_1476_9.51931:1.1755,1755,NC_018843,1177632,Salmonella phage SSU5,103299,74.078,3.06e-92,342,895
ERR970331,Contig_1513_7.96842:1.1540,1540,NC_003356,103807,Enterobacteria phage phiP27,42575,80.301,0.0,1051,1462
ERR970331,Contig_709_15.574:1.3738,3738,NC_019723,1147146,Enterobacteria phage HK630,47090,81.292,0.0,2723,3453
ERR973077,Contig_295_6.38165:1.1600,1600,NC_013648,673837,Enterococcus phage phiFL3A,39576,78.030,9.07e-162,573,924
SRR061430,Contig_1754_23.9303:1.2056,2056,NC_028962,1572704,Staphylococcus phage phiIPLA-C1C,140961,80.784,0.0,1195,1582
SRR061430,Contig_6581_19.7207:1.1062,1062,NC_028962,1572704,Staphylococcus phage phiIPLA-C1C,140961,83.209,0.0,965,1072
SRR1031943,Contig_31706_13.6657:1.1707,1707,NC_010353,459845,Streptococcus virus 858,35543,75.641,0.0,811,1716
SRR1031943,Contig_9777_13.3952:1.2887,2887,NC_023503,1392231,Streptococcus phage 20617,48800,83.051,0.0,2348,2596
SRR1073809,Contig_291_11.0899:1.3235,3235,NC_009875,470865,Staphylococcus phage SAP-2,17938,72.673,0.0,821,2836
SRR1073831,Contig_38_46.6766:1.2101,2101,NC_011357,563769,Stx2-converting phage 1717,62147,84.480,0.0,2015,2049
SRR1145905,Contig_438_11.7928:1.6323,6323,NC_019716,1147152,Enterobacteria phage mEp460,44510,76.128,0.0,1788,3569
SRR1145905,NC_029091.1_18:1.2060,2060,NC_000866,10665,Escherichia virus T4,168903,82.666,0.0,1266,1448
SRR1145912,Contig_12137_10.6352:1.3263,3263,NC_018843,1177632,Salmonella phage SSU5,103299,76.140,0.0,1428,2850
SRR1145912,Contig_1522_11.9561:1.1456,1456,NC_018843,1177632,Salmonella phage SSU5,103299,73.061,1.54e-79,300,954
SRR1145912,Contig_9820_8.41312:1.1971,1971,NC_019934,984175,Cronobacter phage ENT39118,39012,83.096,0.0,1772,1970
SRR1145967,Contig_179_10.6806:1.2866,2866,NC_007046,320832,Staphylococcus phage 66,18199,72.155,0.0,721,2830
SRR1158928,Contig_114_9.96797:1.1300,1300,NC_019488,929814,Salmonella phage RE-2010,34117,84.744,0.0,1299,1311
SRR1159060,Contig_15236_12.1062:1.1028,1028,NC_019709,1147153,Enterobacteria phage mEpX1,41567,84.272,0.0,1002,1030
SRR1159060,Contig_20027_20.1251:1.1451,1451,NC_019708,1147150,Enterobacteria phage mEp235,37595,78.669,0.0,937,1458
SRR1159060,Contig_21480_21.3094:1.2027,2027,NC_019708,1147150,Enterobacteria phage mEp235,37595,72.692,7.35e-119,431,1527
SRR1159060,Contig_25694_10.1939:1.1232,1232,NC_019769,432200,Enterobacteria phage HK542,38964,83.266,0.0,1118,1243
SRR1159060,Contig_26699_11.6633:1.2957,2957,NC_018279,1168549,Salmonella phage vB_SosS_Oslo,49116,80.136,0.0,1749,2361
SRR1159060,Contig_336_11.0797:1.1086,1086,NC_019714,1147145,Enterobacteria phage HK446,39026,83.717,0.0,1024,1087
SRR1159060,Contig_3998_8.85862:1.1668,1668,NC_004313,175950,Salmonella phage ST64B,40149,83.927,0.0,1522,1599
SRR1159060,Contig_7257_27.1682:1.2499,2499,NC_018843,1177632,Salmonella phage SSU5,103299,79.272,0.0,994,1457
SRR1159060,Contig_9604_10.949:1.1451,1451,NC_022749,1407493,Shigella phage SfIV,39758,77.765,8.33e-152,540,877
SRR1159174,Contig_12708_22.9874:1.2323,2323,NC_004313,175950,Salmonella phage ST64B,40149,77.244,0.0,959,1727
SRR1159174,Contig_13507_20.0534:1.1087,1087,NC_028699,1647463,Salmonella phage SEN34,40740,79.243,1.31e-168,595,872
SRR1159174,Contig_13969_6.69398:1.1399,1399,NC_018843,1177632,Salmonella phage SSU5,103299,77.626,0.0,837,1390
SRR1159174,Contig_14082_30.9235:1.7873,7873,NC_028699,1647463,Salmonella phage SEN34,40740,77.375,0.0,2567,4473
SRR1159174,Contig_14907_25.2384:1.1052,1052,NC_019704,1147151,Enterobacteria phage mEp237,44375,82.064,0.0,876,1037
SRR1159174,Contig_15049_8.71503:1.1364,1364,NC_018843,1177632,Salmonella phage SSU5,103299,78.594,2.72e-176,621,967
SRR1159174,Contig_16299_20.7847:1.1669,1669,NC_021190,10713,Enterobacteria phage phi80,46150,84.661,0.0,1664,1669
SRR1159174,Contig_16500_21.3537:1.1250,1250,NC_001901,40631,Escherichia virus N15,46375,75.083,9.25e-151,536,1204
SRR1159174,Contig_3791_7.71472:1.2004,2004,NC_018843,1177632,Salmonella phage SSU5,103299,83.292,0.0,1844,2005
SRR1159174,Contig_3812_17.1911:1.2626,2626,NC_019445,1124654,Escherichia phage TL-2011b,44784,73.479,0.0,706,2055
SRR1159174,Contig_5114_16.8108:1.1061,1061,NC_019545,1147140,Salmonella phage SPN3UB,47355,80.263,0.0,797,1064
SRR1159174,Contig_6288_30.4622:1.1939,1939,NC_028699,1647463,Salmonella phage SEN34,40740,78.744,0.0,907,1369
SRR1159174,Contig_6345_24.2577:1.1444,1444,NC_019723,1147146,Enterobacteria phage HK630,47090,79.808,0.0,1046,1456
SRR1159244,Contig_387_9.40346:1.2734,2734,NC_007046,320832,Staphylococcus phage 66,18199,71.726,1.31e-102,377,1680
SRR1159783,Contig_3430_19.8973:1.2289,2289,NC_004775,215158,Salmonella phage epsilon15,39671,80.408,0.0,1502,2011
SRR1159953,Contig_121_9.57343:1.6148,6148,NC_007046,320832,Staphylococcus phage 66,18199,72.194,0.0,798,3100
SRR1160732,NC_029091.1_20:1.2060,2060,NC_000866,10665,Escherichia virus T4,168903,82.666,0.0,1266,1448
SRR1160806,Contig_102_29.6747:1.5824,5824,NC_028699,1647463,Salmonella phage SEN34,40740,84.910,0.0,5474,5487
SRR1160806,Contig_10399_30.1361:1.6802,6802,NC_028699,1647463,Salmonella phage SEN34,40740,77.375,0.0,2567,4473
SRR1160806,Contig_11281_15.2228:1.1990,1990,NC_021774,1173769,Salmonella phage FSL SP-004,29742,74.853,7.01e-139,497,1189
SRR1160806,Contig_11380_8.35626:1.1227,1227,NC_018843,1177632,Salmonella phage SSU5,103299,78.530,1.51e-153,545,857
SRR1160806,Contig_11671_7.02318:1.1271,1271,NC_018843,1177632,Salmonella phage SSU5,103299,79.640,0.0,902,1277
SRR1160806,Contig_13256_24.0688:1.2040,2040,NC_019704,1147151,Enterobacteria phage mEp237,44375,77.439,0.0,654,1148
SRR1160806,Contig_14624_26.2219:1.1052,1052,NC_019704,1147151,Enterobacteria phage mEp237,44375,82.064,0.0,876,1037
SRR1160806,Contig_15362_6.68445:1.1126,1126,NC_018843,1177632,Salmonella phage SSU5,103299,80.668,0.0,845,1107
SRR1160806,Contig_16230_21.8917:1.1497,1497,NC_001901,40631,Escherichia virus N15,46375,75.083,1.11e-150,536,1204
SRR1160806,Contig_4544_7.54279:1.1621,1621,NC_018843,1177632,Salmonella phage SSU5,103299,84.074,0.0,1559,1620
SRR1160806,Contig_6168_31.3689:1.2660,2660,NC_028699,1647463,Salmonella phage SEN34,40740,78.190,0.0,1319,2100
SRR1160806,Contig_629_5.91811:1.1229,1229,NC_018843,1177632,Salmonella phage SSU5,103299,81.284,0.0,730,919
SRR1160806,Contig_6691_19.8614:1.3210,3210,NC_004313,175950,Salmonella phage ST64B,40149,77.244,0.0,959,1727
SRR1160806,Contig_6940_21.121:1.3806,3806,NC_021190,10713,Enterobacteria phage phi80,46150,83.804,0.0,3118,3291
SRR1160806,Contig_8800_7.36439:1.1587,1587,NC_018843,1177632,Salmonella phage SSU5,103299,83.575,0.0,1480,1589
SRR1160806,Contig_9146_6.25363:1.1467,1467,NC_018843,1177632,Salmonella phage SSU5,103299,81.904,0.0,1157,1376
SRR1160905,NC_029091.1_18:1.2060,2060,NC_000866,10665,Escherichia virus T4,168903,82.666,0.0,1266,1448
SRR1161025,NC_029091.1_19:1.2060,2060,NC_000866,10665,Escherichia virus T4,168903,82.666,0.0,1266,1448
SRR1161274,Contig_257_10.6103:1.3374,3374,NC_007046,320832,Staphylococcus phage 66,18199,71.919,0.0,824,3408
SRR1161283,Contig_12186_8.59619:1.1122,1122,NC_008717,389469,Pseudomonas virus DMS3,36415,71.823,1.55e-68,263,1015
SRR1161283,Contig_2228_12.3298:1.3028,3028,NC_018279,1168549,Salmonella phage vB_SosS_Oslo,49116,84.327,0.0,2955,3037
SRR1161283,Contig_264_14.2269:1.1457,1457,NC_006949,101570,Enterobacteria phage ES18,46900,82.234,0.0,929,1092
SRR1161283,Contig_3479_8.3567:1.1147,1147,NC_019720,1147156,Enterobacterial phage mEp213,44120,80.969,0.0,881,1114
SRR1161283,Contig_4019_14.2137:1.1143,1143,NC_029066,1573458,Pseudomonas phage PS-1,48666,75.091,1.96e-97,359,823
SRR1161283,Contig_5691_14.9875:1.1540,1540,NC_029066,1573458,Pseudomonas phage PS-1,48666,75.075,4.30e-120,435,995
SRR1161296,NC_029091.1_17:1.2060,2060,NC_000866,10665,Escherichia virus T4,168903,82.666,0.0,1266,1448
SRR1161348,NC_029091.1_18:1.2060,2060,NC_000866,10665,Escherichia virus T4,168903,82.666,0.0,1266,1448
SRR1162515,Contig_289_67.736:1.1285,1285,NC_029028,1610837,Enterobacteria phage JenP1,60754,74.302,2.96e-71,272,681
SRR1162612,Contig_12344_7.31149:1.1134,1134,NC_028976,1674926,Streptomyces phage Izzy,50113,75.424,1.56e-73,279,590
SRR1162619,Contig_13070_42.7417:1.1429,1429,NC_029120,1416032,Shigella phage 75/02 Stx,60875,81.179,0.0,1122,1408
SRR1166676,Contig_22677_9.82459:1.1069,1069,NC_021299,1325953,Mycobacterium phage PegLeg,80955,78.041,1.01e-154,549,888
SRR1169874,NC_016564.1_6:1.1381,1381,NC_016564,994601,Planktothrix phage PaV-LD,95299,78.148,0.0,730,1199
SRR1196567,Contig_55_174.817:1.5652,5652,NC_019723,1147146,Enterobacteria phage HK630,47090,79.078,0.0,2134,3212
SRR1196622,Contig_56_172.693:1.5652,5652,NC_019723,1147146,Enterobacteria phage HK630,47090,79.078,0.0,2134,3212
SRR1196623,Contig_50_172.238:1.5652,5652,NC_019723,1147146,Enterobacteria phage HK630,47090,79.078,0.0,2134,3212
SRR1197037,Contig_53_171.848:1.5652,5652,NC_019723,1147146,Enterobacteria phage HK630,47090,79.078,0.0,2134,3212
SRR1197057,Contig_53_177.048:1.5652,5652,NC_019723,1147146,Enterobacteria phage HK630,47090,79.078,0.0,2134,3212
SRR1197071,Contig_52_180.155:1.5652,5652,NC_019723,1147146,Enterobacteria phage HK630,47090,79.078,0.0,2134,3212
SRR1197613,Contig_54_175.43:1.5652,5652,NC_019723,1147146,Enterobacteria phage HK630,47090,79.078,0.0,2134,3212
SRR1197633,Contig_52_175.881:1.5652,5652,NC_019723,1147146,Enterobacteria phage HK630,47090,79.078,0.0,2134,3212
SRR1197689,Contig_51_176.801:1.5652,5652,NC_019723,1147146,Enterobacteria phage HK630,47090,79.078,0.0,2134,3212
SRR1197729,Contig_54_161.99:1.5652,5652,NC_019723,1147146,Enterobacteria phage HK630,47090,79.078,0.0,2134,3212
SRR1197760,Contig_54_175.775:1.5652,5652,NC_019723,1147146,Enterobacteria phage HK630,47090,79.078,0.0,2134,3212
SRR1215958,Contig_208_11.9762:1.2622,2622,NC_011357,563769,Stx2-converting phage 1717,62147,83.053,0.0,1775,1965
SRR1437755,Contig_11600_8.04686:1.1706,1706,NC_031946,1813779,Salmonella phage 103203_sal5,40443,79.001,0.0,728,1081
SRR1437755,Contig_13468_8.53166:1.3131,3131,NC_005857,255431,Klebsiella phage phiKO2,51601,83.646,0.0,2180,2342
SRR1437755,Contig_14382_9.16314:1.1485,1485,NC_005857,255431,Klebsiella phage phiKO2,51601,80.704,0.0,1051,1363
SRR1437755,Contig_14843_7.31733:1.2166,2166,NC_005857,255431,Klebsiella phage phiKO2,51601,80.866,0.0,1670,2148
SRR1437755,Contig_1540_9.24062:1.2260,2260,NC_017985,1127357,Salmonella phage SPN9CC,40128,77.762,0.0,1254,2127
SRR1437755,Contig_16946_8.2314:1.3460,3460,NC_005344,10761,Shigella virus Sf6,39043,79.374,0.0,1997,2909
SRR1437755,Contig_17921_8.4915:1.3198,3198,NC_013059,590739,Salmonella phage g341c,40975,81.999,0.0,1801,2161
SRR1437755,Contig_18868_8.17076:1.1525,1525,NC_022343,1206545,Klebsiella phage 0507-KN2-1,159991,77.871,0.0,874,1428
SRR1437755,Contig_20338_9.63702:1.1122,1122,NC_005857,255431,Klebsiella phage phiKO2,51601,83.631,0.0,1040,1118
SRR1437755,Contig_515_8.35484:1.1074,1074,NC_018279,1168549,Salmonella phage vB_SosS_Oslo,49116,81.928,6.26e-137,490,581
SRR1437755,Contig_7696_8.79174:1.1206,1206,NC_002730,155148,Salmonella virus HK620,38297,82.684,0.0,1068,1207
SRR1437755,Contig_8505_8.6719:1.3970,3970,NC_005857,255431,Klebsiella phage phiKO2,51601,83.950,0.0,3795,4000
SRR1437967,Contig_22681_19.3481:1.2163,2163,NC_004913,194948,Escherichia Stx1 converting phage,59866,78.404,0.0,870,1366
SRR1437967,Contig_31316_6.88087:1.1128,1128,NC_011357,563769,Stx2-converting phage 1717,62147,83.936,0.0,1075,1133
SRR1437967,Contig_4885_8.59939:1.1001,1001,NC_009514,414970,Enterobacteria phage cdtI,47021,84.606,0.0,832,851
